"Name","SMILES","Target_Family","LogP","MolMR","TPSA","HBA","HBD","RotatableBonds","RingCount","NumAromaticRings","NumAliphaticRings","FractionCSP3","LipinskiViolations","AromaticRingFraction","FlexibilityIndex","HeteroatomFraction","TPSA_per_MW"
"Targapremir-18a","C[NH+]1CCN(CC1)C1=CC=C(C=C1)C1=CC=C2NC(=NC2=C1)C1=CC(=C(OCCCC(=O)NCCCN=[N+]=[N-])C(=C1)C(C)(C)C)C(C)(C)C","Other",6.802,199.568,123.45,5,3,12,5,4,1,0.487,2,0.8,0.244897959183673,0.204081632653061,0.185386247629173
"Targapremir-210","C[NH+]1CCN(CC1)C1=CC=C2NC(=NC2=C1)C1=CC=C2NC(=NC2=C1)C1=CC=CC(OCCCC(=O)NCCCN=[N+]=[N-])=C1","miRNA",4.084,171.82,152.13,6,4,12,6,5,1,0.344,1,0.833333333333333,0.272727272727273,0.272727272727273,0.256233620114668
"Targapremir-210","C[NH+]1CCN(CC1)C1=CC=C2NC(=NC2=C1)C1=CC=C2NC(=NC2=C1)C1=CC=CC(OCCCC(=O)NCCCN=[N+]=[N-])=C1","Other",4.084,171.82,152.13,6,4,12,6,5,1,0.344,1,0.833333333333333,0.272727272727273,0.272727272727273,0.256233620114668
"Targapremir-210","C[NH+]1CCN(CC1)C1=CC=C2NC(=NC2=C1)C1=CC=C2NC(=NC2=C1)C1=CC=CC(OCCCC(=O)NCCCN=[N+]=[N-])=C1","Other",4.084,171.82,152.13,6,4,12,6,5,1,0.344,1,0.833333333333333,0.272727272727273,0.272727272727273,0.256233620114668
"Compound 2ab","CC(=O)C1=CC=C(C=C1)C(=O)N[C@@H](CCCC[NH3+])C(=O)N1C[C@@H]([NH3+])C[C@@H]([NH3+])C1","HCV.IRES",-2.147,103.856,149.4,3,4,8,2,1,1,0.55,0,0.5,0.285714285714286,0.285714285714286,0.38061366948263
"NSC260594","C[N+]1=CC=C(NC2=CC=C(NC(=O)C3=CC=C(NC4=CC=[N+](C)C5=CC=C(C=C45)[N+]([O-])=O)C=C3)C=C2)C=C1","HIV.TAR",5.137,146.799,104.06,5,3,7,5,5,0,0.069,2,1,0.184210526315789,0.236842105263158,0.205422393133373
"NSC260594","C[N+]1=CC=C(NC2=CC=C(NC(=O)C3=CC=C(NC4=CC=[N+](C)C5=CC=C(C=C45)[N+]([O-])=O)C=C3)C=C2)C=C1","Other",5.137,146.799,104.06,5,3,7,5,5,0,0.069,2,1,0.184210526315789,0.236842105263158,0.205422393133373
"NSC260594","C[N+]1=CC=C(NC2=CC=C(NC(=O)C3=CC=C(NC4=CC=[N+](C)C5=CC=C(C=C45)[N+]([O-])=O)C=C3)C=C2)C=C1","Other",5.137,146.799,104.06,5,3,7,5,5,0,0.069,2,1,0.184210526315789,0.236842105263158,0.205422393133373
"NSC260594","C[N+]1=CC=C(NC2=CC=C(NC(=O)C3=CC=C(NC4=CC=[N+](C)C5=CC=C(C=C45)[N+]([O-])=O)C=C3)C=C2)C=C1","Other",5.137,146.799,104.06,5,3,7,5,5,0,0.069,2,1,0.184210526315789,0.236842105263158,0.205422393133373
"NSC260594","C[N+]1=CC=C(NC2=CC=C(NC(=O)C3=CC=C(NC4=CC=[N+](C)C5=CC=C(C=C45)[N+]([O-])=O)C=C3)C=C2)C=C1","Other",5.137,146.799,104.06,5,3,7,5,5,0,0.069,2,1,0.184210526315789,0.236842105263158,0.205422393133373
"NSC260594","C[N+]1=CC=C(NC2=CC=C(NC(=O)C3=CC=C(NC4=CC=[N+](C)C5=CC=C(C=C45)[N+]([O-])=O)C=C3)C=C2)C=C1","Other",5.137,146.799,104.06,5,3,7,5,5,0,0.069,2,1,0.184210526315789,0.236842105263158,0.205422393133373
"p-Terphenyl 6b","COC1=CC(CC[NH3+])=C(C(CC[NH3+])=C1)C1=CC(C)=C(C(C)=C1)C1=CC(CC[NH3+])=C(O)C(CC[NH3+])=C1","HIV.TAR",0.489,140.841,140.02,2,5,11,3,3,0,0.379,0,1,0.314285714285714,0.171428571428571,0.291285362712894
"p-Terphenyl 6b","COC1=CC(CC[NH3+])=C(C(CC[NH3+])=C1)C1=CC(C)=C(C(C)=C1)C1=CC(CC[NH3+])=C(O)C(CC[NH3+])=C1","HIV.TAR",0.489,140.841,140.02,2,5,11,3,3,0,0.379,0,1,0.314285714285714,0.171428571428571,0.291285362712894
"p-Terphenyl 6b","COC1=CC(CC[NH3+])=C(C(CC[NH3+])=C1)C1=CC(C)=C(C(C)=C1)C1=CC(CC[NH3+])=C(O)C(CC[NH3+])=C1","HIV.TAR",0.489,140.841,140.02,2,5,11,3,3,0,0.379,0,1,0.314285714285714,0.171428571428571,0.291285362712894
"p-Terphenyl 6b","COC1=CC(CC[NH3+])=C(C(CC[NH3+])=C1)C1=CC(C)=C(C(C)=C1)C1=CC(CC[NH3+])=C(O)C(CC[NH3+])=C1","Other",0.489,140.841,140.02,2,5,11,3,3,0,0.379,0,1,0.314285714285714,0.171428571428571,0.291285362712894
"p-Terphenyl 6b","COC1=CC(CC[NH3+])=C(C(CC[NH3+])=C1)C1=CC(C)=C(C(C)=C1)C1=CC(CC[NH3+])=C(O)C(CC[NH3+])=C1","HIV.TAR",0.489,140.841,140.02,2,5,11,3,3,0,0.379,0,1,0.314285714285714,0.171428571428571,0.291285362712894
"Phenylquinolone 5","CN1C(=CC(=O)C2=CC=CC=C12)C1=CC=C(OCCC[NH+]2CCCCC2)C(N)=C1","HIV.TAR",2.625,118.564,61.69,3,2,6,4,3,1,0.375,0,0.75,0.206896551724138,0.172413793103448,0.157162764984472
"Phenylquinolone 5","CN1C(=CC(=O)C2=CC=CC=C12)C1=CC=C(OCCC[NH+]2CCCCC2)C(N)=C1","Other",2.625,118.564,61.69,3,2,6,4,3,1,0.375,0,0.75,0.206896551724138,0.172413793103448,0.157162764984472
"Phenylquinolone 6","CN1C(=CC(=O)C2=CC=CC=C12)C1=CC=C(OCCCN2CC[NH+](C)CC2)C(N)=C1","HIV.TAR",1.387,122.21,64.93,4,2,6,4,3,1,0.375,0,0.75,0.2,0.2,0.159322566239222
"Phenylquinolone 6","CN1C(=CC(=O)C2=CC=CC=C12)C1=CC=C(OCCCN2CC[NH+](C)CC2)C(N)=C1","Other",1.387,122.21,64.93,4,2,6,4,3,1,0.375,0,0.75,0.2,0.2,0.159322566239222
"Guanine Analog 25f","O=C1NC(NC2CCCCC2)=NC2=C1N=CN2","Riboswitch",1.391,65.005,86.46,4,3,2,3,2,1,0.545,0,0.666666666666667,0.117647058823529,0.352941176470588,0.370635516021863
"Guanine Analog 25f","O=C1NC(NC2CCCCC2)=NC2=C1N=CN2","Other",1.391,65.005,86.46,4,3,2,3,2,1,0.545,0,0.666666666666667,0.117647058823529,0.352941176470588,0.370635516021863
"Lysine Analog 8","[NH3+]CCS(=O)(=O)C[C@H]([NH3+])C([O-])=O","Riboswitch",-4.996,38.092,129.55,4,2,5,0,0,0,0.8,0,0,0.416666666666667,0.583333333333333,0.656827354032732
"Lysine Analog 8","[NH3+]CCS(=O)(=O)C[C@H]([NH3+])C([O-])=O","Riboswitch",-4.996,38.092,129.55,4,2,5,0,0,0,0.8,0,0,0.416666666666667,0.583333333333333,0.656827354032732
"Lysine Analog 8","[NH3+]CCS(=O)(=O)C[C@H]([NH3+])C([O-])=O","Riboswitch",-4.996,38.092,129.55,4,2,5,0,0,0,0.8,0,0,0.416666666666667,0.583333333333333,0.656827354032732
"Lysine Analog 8","[NH3+]CCS(=O)(=O)C[C@H]([NH3+])C([O-])=O","Other",-4.996,38.092,129.55,4,2,5,0,0,0,0.8,0,0,0.416666666666667,0.583333333333333,0.656827354032732
"Lysine Analog 9","[NH3+]CCOC[C@H]([NH3+])C([O-])=O","Riboswitch",-4.395,30.257,104.64,3,2,5,0,0,0,0.8,0,0,0.5,0.5,0.701481531138969
"Lysine Analog 9","[NH3+]CCOC[C@H]([NH3+])C([O-])=O","Riboswitch",-4.395,30.257,104.64,3,2,5,0,0,0,0.8,0,0,0.5,0.5,0.701481531138969
"Lysine Analog 9","[NH3+]CCOC[C@H]([NH3+])C([O-])=O","Riboswitch",-4.395,30.257,104.64,3,2,5,0,0,0,0.8,0,0,0.5,0.5,0.701481531138969
"Lysine Analog 9","[NH3+]CCOC[C@H]([NH3+])C([O-])=O","Other",-4.395,30.257,104.64,3,2,5,0,0,0,0.8,0,0,0.5,0.5,0.701481531138969
"Lysine Analog 11","[NH3+]C\C=C\CC([NH3+])C([O-])=O","Riboswitch",-3.465,33.195,95.41,2,2,4,0,0,0,0.5,0,0,0.4,0.4,0.657175131903404
"Lysine Analog 11","[NH3+]C\C=C\CC([NH3+])C([O-])=O","Other",-3.465,33.195,95.41,2,2,4,0,0,0,0.5,0,0,0.4,0.4,0.657175131903404
"GQC-05","C[NH+](C)CCOC1=CC2=C(NC3=C2C(C)=C2C=NC=CC2=C3C)C=C1","mRNA",3.009,103.752,42.35,2,2,4,4,4,0,0.286,0,1,0.16,0.16,0.126628453877043
"GQC-05","C[NH+](C)CCOC1=CC2=C(NC3=C2C(C)=C2C=NC=CC2=C3C)C=C1","mRNA",3.009,103.752,42.35,2,2,4,4,4,0,0.286,0,1,0.16,0.16,0.126628453877043
"GQC-05","C[NH+](C)CCOC1=CC2=C(NC3=C2C(C)=C2C=NC=CC2=C3C)C=C1","mRNA",3.009,103.752,42.35,2,2,4,4,4,0,0.286,0,1,0.16,0.16,0.126628453877043
"EBAB","NC(=[NH2+])C1=CC=C(NCCNC2=CC=C(C=C2)C(N)=[NH2+])C=C1","Repeat.RNA",-1.861,90.307,127.28,2,6,7,2,2,0,0.125,1,1,0.318181818181818,0.272727272727273,0.426550131705061
"EBAB","NC(=[NH2+])C1=CC=C(NCCNC2=CC=C(C=C2)C(N)=[NH2+])C=C1","Other",-1.861,90.307,127.28,2,6,7,2,2,0,0.125,1,1,0.318181818181818,0.272727272727273,0.426550131705061
"Pentamidine-Like Compound 2-5","CC(=O)NC1=CC=CC(NC(=O)C2=CSC(NC(=O)C3=CC=C(Cl)C=C3)=N2)=C1","Repeat.RNA",4.26,110.218,100.19,5,3,5,3,3,0,0.053,0,1,0.178571428571429,0.321428571428571,0.241495008122948
"Pentamidine-Like Compound 2-5","CC(=O)NC1=CC=CC(NC(=O)C2=CSC(NC(=O)C3=CC=C(Cl)C=C3)=N2)=C1","Repeat.RNA",4.26,110.218,100.19,5,3,5,3,3,0,0.053,0,1,0.178571428571429,0.321428571428571,0.241495008122948
"Pentamidine-Like Compound 2-5","CC(=O)NC1=CC=CC(NC(=O)C2=CSC(NC(=O)C3=CC=C(Cl)C=C3)=N2)=C1","Repeat.RNA",4.26,110.218,100.19,5,3,5,3,3,0,0.053,0,1,0.178571428571429,0.321428571428571,0.241495008122948
"DB1246","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C(O1)C1=CC=C(O1)C1=NC=C(C=C1)C(N)=[NH2+]","G.Quadruplex",-0.408,103.316,155.28,4,4,5,4,4,0,0,0,1,0.178571428571429,0.285714285714286,0.414739158769671
"DB1246","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C(O1)C1=CC=C(O1)C1=NC=C(C=C1)C(N)=[NH2+]","G.Quadruplex",-0.408,103.316,155.28,4,4,5,4,4,0,0,0,1,0.178571428571429,0.285714285714286,0.414739158769671
"DB1246","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C(O1)C1=CC=C(O1)C1=NC=C(C=C1)C(N)=[NH2+]","G.Quadruplex",-0.408,103.316,155.28,4,4,5,4,4,0,0,0,1,0.178571428571429,0.285714285714286,0.414739158769671
"DB1246","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C(O1)C1=CC=C(O1)C1=NC=C(C=C1)C(N)=[NH2+]","G.Quadruplex",-0.408,103.316,155.28,4,4,5,4,4,0,0,0,1,0.178571428571429,0.285714285714286,0.414739158769671
"DB1246","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C(O1)C1=CC=C(O1)C1=NC=C(C=C1)C(N)=[NH2+]","G.Quadruplex",-0.408,103.316,155.28,4,4,5,4,4,0,0,0,1,0.178571428571429,0.285714285714286,0.414739158769671
"DB1246","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C(O1)C1=CC=C(O1)C1=NC=C(C=C1)C(N)=[NH2+]","Other",-0.408,103.316,155.28,4,4,5,4,4,0,0,0,1,0.178571428571429,0.285714285714286,0.414739158769671
"DB1247","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C(S1)C1=CC=C(S1)C1=NC=C(C=C1)C(N)=[NH2+]","G.Quadruplex",0.529,114.538,129,4,4,5,4,4,0,0,0,1,0.178571428571429,0.285714285714286,0.317311949623653
"DB1247","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C(S1)C1=CC=C(S1)C1=NC=C(C=C1)C(N)=[NH2+]","G.Quadruplex",0.529,114.538,129,4,4,5,4,4,0,0,0,1,0.178571428571429,0.285714285714286,0.317311949623653
"DB1247","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C(S1)C1=CC=C(S1)C1=NC=C(C=C1)C(N)=[NH2+]","G.Quadruplex",0.529,114.538,129,4,4,5,4,4,0,0,0,1,0.178571428571429,0.285714285714286,0.317311949623653
"DB1247","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C(S1)C1=CC=C(S1)C1=NC=C(C=C1)C(N)=[NH2+]","G.Quadruplex",0.529,114.538,129,4,4,5,4,4,0,0,0,1,0.178571428571429,0.285714285714286,0.317311949623653
"DB1247","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C(S1)C1=CC=C(S1)C1=NC=C(C=C1)C(N)=[NH2+]","G.Quadruplex",0.529,114.538,129,4,4,5,4,4,0,0,0,1,0.178571428571429,0.285714285714286,0.317311949623653
"DB1247","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C(S1)C1=CC=C(S1)C1=NC=C(C=C1)C(N)=[NH2+]","Other",0.529,114.538,129,4,4,5,4,4,0,0,0,1,0.178571428571429,0.285714285714286,0.317311949623653
"DB1273","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C([Se]1)C1=CC=C([Se]1)C1=NC=C(C=C1)C(N)=[NH2+]","G.Quadruplex",-1.48,112.664,129,2,4,5,4,4,0,0,1,1,0.178571428571429,0.285714285714286,0.257831893605369
"DB1273","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C([Se]1)C1=CC=C([Se]1)C1=NC=C(C=C1)C(N)=[NH2+]","G.Quadruplex",-1.48,112.664,129,2,4,5,4,4,0,0,1,1,0.178571428571429,0.285714285714286,0.257831893605369
"DB1273","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C([Se]1)C1=CC=C([Se]1)C1=NC=C(C=C1)C(N)=[NH2+]","G.Quadruplex",-1.48,112.664,129,2,4,5,4,4,0,0,1,1,0.178571428571429,0.285714285714286,0.257831893605369
"DB1273","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C([Se]1)C1=CC=C([Se]1)C1=NC=C(C=C1)C(N)=[NH2+]","G.Quadruplex",-1.48,112.664,129,2,4,5,4,4,0,0,1,1,0.178571428571429,0.285714285714286,0.257831893605369
"DB1273","NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C([Se]1)C1=CC=C([Se]1)C1=NC=C(C=C1)C(N)=[NH2+]","Other",-1.48,112.664,129,2,4,5,4,4,0,0,1,1,0.178571428571429,0.285714285714286,0.257831893605369
"Myricetin","OC1=CC(=CC(O)=C1O)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Repeat.RNA",-0.033,71.097,147.35,8,4,1,3,1,2,0.067,0,0.333333333333333,0.0434782608695652,0.347826086956522,0.464490951331688
"Myricetin","OC1=CC(=CC(O)=C1O)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Repeat.RNA",-0.033,71.097,147.35,8,4,1,3,1,2,0.067,0,0.333333333333333,0.0434782608695652,0.347826086956522,0.464490951331688
"Myricetin","OC1=CC(=CC(O)=C1O)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Repeat.RNA",-0.033,71.097,147.35,8,4,1,3,1,2,0.067,0,0.333333333333333,0.0434782608695652,0.347826086956522,0.464490951331688
"Myricetin","OC1=CC(=CC(O)=C1O)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Repeat.RNA",-0.033,71.097,147.35,8,4,1,3,1,2,0.067,0,0.333333333333333,0.0434782608695652,0.347826086956522,0.464490951331688
"Myricetin","OC1=CC(=CC(O)=C1O)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Repeat.RNA",-0.033,71.097,147.35,8,4,1,3,1,2,0.067,0,0.333333333333333,0.0434782608695652,0.347826086956522,0.464490951331688
"Myricetin","OC1=CC(=CC(O)=C1O)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Repeat.RNA",-0.033,71.097,147.35,8,4,1,3,1,2,0.067,0,0.333333333333333,0.0434782608695652,0.347826086956522,0.464490951331688
"Myricetin","OC1=CC(=CC(O)=C1O)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Repeat.RNA",-0.033,71.097,147.35,8,4,1,3,1,2,0.067,0,0.333333333333333,0.0434782608695652,0.347826086956522,0.464490951331688
"Myricetin","OC1=CC(=CC(O)=C1O)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Repeat.RNA",-0.033,71.097,147.35,8,4,1,3,1,2,0.067,0,0.333333333333333,0.0434782608695652,0.347826086956522,0.464490951331688
"Myricetin","OC1=CC(=CC(O)=C1O)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Other",-0.033,71.097,147.35,8,4,1,3,1,2,0.067,0,0.333333333333333,0.0434782608695652,0.347826086956522,0.464490951331688
"Myricetin","OC1=CC(=CC(O)=C1O)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Repeat.RNA",-0.033,71.097,147.35,8,4,1,3,1,2,0.067,0,0.333333333333333,0.0434782608695652,0.347826086956522,0.464490951331688
"Myricetin","OC1=CC(=CC(O)=C1O)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Repeat.RNA",-0.033,71.097,147.35,8,4,1,3,1,2,0.067,0,0.333333333333333,0.0434782608695652,0.347826086956522,0.464490951331688
"Myricetin","OC1=CC(=CC(O)=C1O)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Repeat.RNA",-0.033,71.097,147.35,8,4,1,3,1,2,0.067,0,0.333333333333333,0.0434782608695652,0.347826086956522,0.464490951331688
"Myricetin","OC1=CC(=CC(O)=C1O)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Repeat.RNA",-0.033,71.097,147.35,8,4,1,3,1,2,0.067,0,0.333333333333333,0.0434782608695652,0.347826086956522,0.464490951331688
"Anthrafurandione 2a","[NH3+]CCNC1=C2OC=CC2=C(NCC[NH3+])C2=C1C(=O)C1=CC=CC=C1C2=O","G.Quadruplex",0.516,102.011,126.62,5,4,6,4,3,1,0.2,0,0.75,0.222222222222222,0.259259259259259,0.345558797121344
"Anthrafurandione 2a","[NH3+]CCNC1=C2OC=CC2=C(NCC[NH3+])C2=C1C(=O)C1=CC=CC=C1C2=O","G.Quadruplex",0.516,102.011,126.62,5,4,6,4,3,1,0.2,0,0.75,0.222222222222222,0.259259259259259,0.345558797121344
"Anthrafurandione 2a","[NH3+]CCNC1=C2OC=CC2=C(NCC[NH3+])C2=C1C(=O)C1=CC=CC=C1C2=O","G.Quadruplex",0.516,102.011,126.62,5,4,6,4,3,1,0.2,0,0.75,0.222222222222222,0.259259259259259,0.345558797121344
"Anthrafurandione 2a","[NH3+]CCNC1=C2OC=CC2=C(NCC[NH3+])C2=C1C(=O)C1=CC=CC=C1C2=O","G.Quadruplex",0.516,102.011,126.62,5,4,6,4,3,1,0.2,0,0.75,0.222222222222222,0.259259259259259,0.345558797121344
"Anthrafurandione 2a","[NH3+]CCNC1=C2OC=CC2=C(NCC[NH3+])C2=C1C(=O)C1=CC=CC=C1C2=O","G.Quadruplex",0.516,102.011,126.62,5,4,6,4,3,1,0.2,0,0.75,0.222222222222222,0.259259259259259,0.345558797121344
"Anthrafurandione 2a","[NH3+]CCNC1=C2OC=CC2=C(NCC[NH3+])C2=C1C(=O)C1=CC=CC=C1C2=O","G.Quadruplex",0.516,102.011,126.62,5,4,6,4,3,1,0.2,0,0.75,0.222222222222222,0.259259259259259,0.345558797121344
"Anthrafurandione 2a","[NH3+]CCNC1=C2OC=CC2=C(NCC[NH3+])C2=C1C(=O)C1=CC=CC=C1C2=O","Other",0.516,102.011,126.62,5,4,6,4,3,1,0.2,0,0.75,0.222222222222222,0.259259259259259,0.345558797121344
"Anthrafurandione 2a","[NH3+]CCNC1=C2OC=CC2=C(NCC[NH3+])C2=C1C(=O)C1=CC=CC=C1C2=O","mRNA",0.516,102.011,126.62,5,4,6,4,3,1,0.2,0,0.75,0.222222222222222,0.259259259259259,0.345558797121344
"Anthrafurandione 2a","[NH3+]CCNC1=C2OC=CC2=C(NCC[NH3+])C2=C1C(=O)C1=CC=CC=C1C2=O","Other",0.516,102.011,126.62,5,4,6,4,3,1,0.2,0,0.75,0.222222222222222,0.259259259259259,0.345558797121344
"Anthrathiophenedione 2b","[NH3+]CCNC1=C2SC=CC2=C(NCC[NH3+])C2=C1C(=O)C1=CC=CC=C1C2=O","G.Quadruplex",0.984,107.622,113.48,5,4,6,4,3,1,0.2,0,0.75,0.222222222222222,0.259259259259259,0.2966882707738
"Anthrathiophenedione 2b","[NH3+]CCNC1=C2SC=CC2=C(NCC[NH3+])C2=C1C(=O)C1=CC=CC=C1C2=O","G.Quadruplex",0.984,107.622,113.48,5,4,6,4,3,1,0.2,0,0.75,0.222222222222222,0.259259259259259,0.2966882707738
"Anthrathiophenedione 2b","[NH3+]CCNC1=C2SC=CC2=C(NCC[NH3+])C2=C1C(=O)C1=CC=CC=C1C2=O","G.Quadruplex",0.984,107.622,113.48,5,4,6,4,3,1,0.2,0,0.75,0.222222222222222,0.259259259259259,0.2966882707738
"Anthrathiophenedione 2b","[NH3+]CCNC1=C2SC=CC2=C(NCC[NH3+])C2=C1C(=O)C1=CC=CC=C1C2=O","G.Quadruplex",0.984,107.622,113.48,5,4,6,4,3,1,0.2,0,0.75,0.222222222222222,0.259259259259259,0.2966882707738
"Anthrathiophenedione 2b","[NH3+]CCNC1=C2SC=CC2=C(NCC[NH3+])C2=C1C(=O)C1=CC=CC=C1C2=O","Other",0.984,107.622,113.48,5,4,6,4,3,1,0.2,0,0.75,0.222222222222222,0.259259259259259,0.2966882707738
"Anthrathiophenedione 2b","[NH3+]CCNC1=C2SC=CC2=C(NCC[NH3+])C2=C1C(=O)C1=CC=CC=C1C2=O","G.Quadruplex",0.984,107.622,113.48,5,4,6,4,3,1,0.2,0,0.75,0.222222222222222,0.259259259259259,0.2966882707738
"Anthrathiophenedione 2b","[NH3+]CCNC1=C2SC=CC2=C(NCC[NH3+])C2=C1C(=O)C1=CC=CC=C1C2=O","Other",0.984,107.622,113.48,5,4,6,4,3,1,0.2,0,0.75,0.222222222222222,0.259259259259259,0.2966882707738
"Aminosulfonylarylisooxazole 2","CC1=NOC(=C1C)C1=CC=C(C)C(=C1)S(=O)(=O)N1CCC2=CC=CC=C12","Other",4.018,100.828,63.41,4,0,3,4,3,1,0.25,0,0.75,0.115384615384615,0.230769230769231,0.172095598412845
"Aminosulfonylarylisooxazole 4","COC1=CC=C(C=C1S(=O)(=O)N1CCC2=CC=CC=C2C1)C1=C(C)C(C)=NO1","Other",3.714,105.707,72.64,5,0,4,4,3,1,0.286,0,0.75,0.142857142857143,0.25,0.182290882444465
"PK4C9","OC1=CC=C2C(NC=C2C(=O)C2=NC(=CN2)C(=O)C2=CNC3=CC=CC=C23)=C1","Other",3.54,103.715,114.63,4,4,4,5,5,0,0,0,1,0.142857142857143,0.25,0.309502980819077
"PK4C9","OC1=CC=C2C(NC=C2C(=O)C2=NC(=CN2)C(=O)C2=CNC3=CC=CC=C23)=C1","Other",3.54,103.715,114.63,4,4,4,5,5,0,0,0,1,0.142857142857143,0.25,0.309502980819077
"PK4C9","OC1=CC=C2C(NC=C2C(=O)C2=NC(=CN2)C(=O)C2=CNC3=CC=CC=C23)=C1","Other",3.54,103.715,114.63,4,4,4,5,5,0,0,0,1,0.142857142857143,0.25,0.309502980819077
"PK4C9","OC1=CC=C2C(NC=C2C(=O)C2=NC(=CN2)C(=O)C2=CNC3=CC=CC=C23)=C1","Other",3.54,103.715,114.63,4,4,4,5,5,0,0,0,1,0.142857142857143,0.25,0.309502980819077
"PK4C9","OC1=CC=C2C(NC=C2C(=O)C2=NC(=CN2)C(=O)C2=CNC3=CC=CC=C23)=C1","Other",3.54,103.715,114.63,4,4,4,5,5,0,0,0,1,0.142857142857143,0.25,0.309502980819077
"PK4C9","OC1=CC=C2C(NC=C2C(=O)C2=NC(=CN2)C(=O)C2=CNC3=CC=CC=C23)=C1","Other",3.54,103.715,114.63,4,4,4,5,5,0,0,0,1,0.142857142857143,0.25,0.309502980819077
"Risdiplam","CC1=CN2N=C(C=C(C)C2=N1)C1=CC(=O)N2C=C(C=CC2=N1)N1CC[NH2+]C2(CC2)C1","Other",0.937,113.887,84.41,5,1,2,6,4,2,0.364,0,0.666666666666667,0.0666666666666667,0.266666666666667,0.20972366466078
"Risdiplam","CC1=CN2N=C(C=C(C)C2=N1)C1=CC(=O)N2C=C(C=CC2=N1)N1CC[NH2+]C2(CC2)C1","Other",0.937,113.887,84.41,5,1,2,6,4,2,0.364,0,0.666666666666667,0.0666666666666667,0.266666666666667,0.20972366466078
"SMN-C2","CC[NH+]1CCN(C[C@@H]1C)C1=CC=C2C=C(C3=CN4C=C(C)N=C(C)C4=N3)C(=O)OC2=C1","Other",2.233,121.985,68.08,5,1,3,5,4,1,0.375,0,0.8,0.0967741935483871,0.225806451612903,0.162668062056623
"SMN-C2","CC[NH+]1CCN(C[C@@H]1C)C1=CC=C2C=C(C3=CN4C=C(C)N=C(C)C4=N3)C(=O)OC2=C1","Other",2.233,121.985,68.08,5,1,3,5,4,1,0.375,0,0.8,0.0967741935483871,0.225806451612903,0.162668062056623
"SMN-C2","CC[NH+]1CCN(C[C@@H]1C)C1=CC=C2C=C(C3=CN4C=C(C)N=C(C)C4=N3)C(=O)OC2=C1","Other",2.233,121.985,68.08,5,1,3,5,4,1,0.375,0,0.8,0.0967741935483871,0.225806451612903,0.162668062056623
"SMN-C2","CC[NH+]1CCN(C[C@@H]1C)C1=CC=C2C=C(C3=CN4C=C(C)N=C(C)C4=N3)C(=O)OC2=C1","Other",2.233,121.985,68.08,5,1,3,5,4,1,0.375,0,0.8,0.0967741935483871,0.225806451612903,0.162668062056623
"SMN-C2","CC[NH+]1CCN(C[C@@H]1C)C1=CC=C2C=C(C3=CN4C=C(C)N=C(C)C4=N3)C(=O)OC2=C1","Other",2.233,121.985,68.08,5,1,3,5,4,1,0.375,0,0.8,0.0967741935483871,0.225806451612903,0.162668062056623
"SMN-C2","CC[NH+]1CCN(C[C@@H]1C)C1=CC=C2C=C(C3=CN4C=C(C)N=C(C)C4=N3)C(=O)OC2=C1","Other",2.233,121.985,68.08,5,1,3,5,4,1,0.375,0,0.8,0.0967741935483871,0.225806451612903,0.162668062056623
"SMN-C2","CC[NH+]1CCN(C[C@@H]1C)C1=CC=C2C=C(C3=CN4C=C(C)N=C(C)C4=N3)C(=O)OC2=C1","Other",2.233,121.985,68.08,5,1,3,5,4,1,0.375,0,0.8,0.0967741935483871,0.225806451612903,0.162668062056623
